link,name,avgRating,numOfRating,category,plusCode,price
https://www.google.com/maps/place/Allen+coffee/data=!4m7!3m6!1s0x3142196308b26191:0xc80048d7f58480ea!8m2!3d16.0545057!4d108.2208296!16s%2Fg%2F11qpjsvbv7!19sChIJkWGyCGMZQjER6oCE9ddIAMg?authuser=0&hl=vi&rclk=1,Allen coffee,4.4,9,Quán cà phê,"363C+R84, Bình Minh 3",
https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+Phong/data=!4m7!3m6!1s0x314219c8b0c74b33:0xf26e115316982826!8m2!3d16.0538513!4d108.2193683!16s%2Fg%2F11f_d6mh09!19sChIJM0vHsMgZQjERJiiYFlMRbvI?authuser=0&hl=vi&rclk=1,Cà Phê Phong,4.5,265,Quán cà phê,207 Trưng Nữ Vương,
https://www.google.com/maps/place/Ky%CC%89+Cafe%CC%81/data=!4m7!3m6!1s0x314219275fcc7319:0x34cdbb4e1abf9889!8m2!3d16.0744022!4d108.217005!16s%2Fg%2F11j1jn0ny0!19sChIJGXPMXycZQjERiZi_Gk67zTQ?authuser=0&hl=vi&rclk=1,Kỷ Café,4.4,91,Quán cà phê,122 Quang Trung,
https://www.google.com/maps/place/Swan+Coffee+%26+Cake/data=!4m7!3m6!1s0x314219787078acbf:0x17a0fd2f3dbad660!8m2!3d16.0678388!4d108.1477825!16s%2Fg%2F11qnjf5fd8!19sChIJv6x4cHgZQjERYNa6PS_9oBc?authuser=0&hl=vi&rclk=1,Swan Coffee & Cake,4.1,38,Quán cà phê,102 Ninh Tốn,
https://www.google.com/maps/place/Swan+Coffee+%26+Cake/data=!4m7!3m6!1s0x314219787078acbf:0x17a0fd2f3dbad660!8m2!3d16.0678388!4d108.1477825!16s%2Fg%2F11qnjf5fd8!19sChIJv6x4cHgZQjERYNa6PS_9oBc?authuser=0&hl=vi&rclk=1,Swan Coffee & Cake,4.1,38,Quán cà phê,102 Ninh Tốn,
https://www.google.com/maps/place/The+Giver+Coffee/data=!4m7!3m6!1s0x3142194b816a7dbb:0xfcba4a0fc8b41c60!8m2!3d16.0439173!4d108.221316!16s%2Fg%2F11fswdm3ks!19sChIJu31qgUsZQjERYBy0yA9Kuvw?authuser=0&hl=vi&rclk=1,The Giver Coffee,4.5,15,Quán cà phê,240 Núi Thành,
https://www.google.com/maps/place/Doll+Coffee/data=!4m7!3m6!1s0x3142177c48db3031:0xe3d41529460b71c2!8m2!3d16.055043!4d108.241237!16s%2Fg%2F11csq86xyk!19sChIJMTDbSHwXQjERwnELRikV1OM?authuser=0&hl=vi&rclk=1,Doll Coffee,4.2,307,Quán cà phê,1 Nguyễn Văn Thoại,
https://www.google.com/maps/place/Cafe+N%C3%BAi+%C4%90%C3%A1/data=!4m7!3m6!1s0x31423d5884d3ef81:0x9bc2326030980fd6!8m2!3d16.1069031!4d108.2533017!16s%2Fg%2F1hm4qghmb!19sChIJge_ThFg9QjER1g-YMGAywps?authuser=0&hl=vi&rclk=1,Cafe Núi Đá,3.8,101,Quán cà phê,Lê Đức Thọ,
https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+Ann/data=!4m7!3m6!1s0x314219b4f22fc427:0x3c74ba1bc4886fa9!8m2!3d16.0626811!4d108.209945!16s%2Fg%2F11cs31x218!19sChIJJ8Qv8rQZQjERqW-IxBu6dDw?authuser=0&hl=vi&rclk=1,Cà Phê Ann,4.5,29,Quán cà phê,"3675+3XG, Tản Đà",
https://www.google.com/maps/place/Qu%C3%A1n+Cafe+C%C3%B3c/data=!4m7!3m6!1s0x3142183352ed4a29:0x1169f204bd4f2aa5!8m2!3d16.0665661!4d108.2209821!16s%2Fg%2F1hc2r168h!19sChIJKUrtUjMYQjERpSpPvQTyaRE?authuser=0&hl=vi&rclk=1,Quán Cafe Cóc,4.5,4,Quán cà phê,233 Nguyễn Chí Thanh,
